work_id,abstract_text
https://openalex.org/W2560721981,"Antimicrobial resistance is an important public health concern that has implications in the practice of medicine worldwide. Accurately predicting resistance phenotypes from genome sequences shows great promise in promoting better use of antimicrobial agents, by determining which antibiotics are likely to be effective in specific clinical cases. In healthcare, this would allow for the design of treatment plans tailored for specific individuals, likely resulting in better clinical outcomes for patients with bacterial infections. In this work, we present the recent work of Drouin et al. (2016) on using Set Covering Machines to learn highly interpretable models of antibiotic resistance and complement it by providing a large scale application of their method to the entire PATRIC database. We report prediction results for 36 new datasets and present the Kover AMR platform, a new web-based tool allowing the visualization and interpretation of the generated models."
https://openalex.org/W2601934604,"Modular robots offer an important benefit in evolutionary robotics, which is to quickly evaluate evolved morphologies and control systems in reality. However, artificial evolution of simulated modular robotics is a difficult and time consuming task requiring significant computational power. While artificial evolution in virtual creatures has made use of powerful generative encodings, here we investigate how a generative encoding and direct encoding compare for the evolution of locomotion in modular robots when the number of robotic modules changes. Simulating less modules would decrease the size of the genome of a direct encoding while the size of the genome of the implemented generative encoding stays the same. We found that the generative encoding is significantly more efficient in creating robot phenotypes in the initial stages of evolution when simulating a maximum of 5, 10, and 20 modules. This not only confirms that generative encodings lead to decent performance more quickly, but also that when simulating just a few modules a generative encoding is more powerful than a direct encoding for creating robotic structures. Over longer evolutionary time, the difference between the encodings no longer becomes statistically significant. This leads us to speculate that a combined approach – starting with a generative encoding and later implementing a direct encoding – can lead to more efficient evolved designs."
https://openalex.org/W3182797586,"We present a new statistic for testing for neutral evolution from allele frequency data summarised as a site frequency spectrum, which we call the relative likelihood neutrality test or ρ. Classical methods of testing for natural selection, such as Tajima9s D and its relatives, require the null model to have constant population size over time and therefore can confound demographic change with natural selection. ρ can directly incorporate a null hypothesis reflecting general demographic histories. It has a natural Bayesian interpretation as an approximation to the log-probability of the null model, given the data. We use simulations to show that ρ has greater power than Tajima9s D to detect departure from neutrality for a range of scenarios of positive and negative selection. We also show how ρ can be adapted to account for sequencing error. Application to the ACKR1 (FYO) gene in humans supported previous studies inferring positive selection in sub-Saharan populations which were based on inter-population comparisons. However, we did not find the signal of selection to be maximal in the region of the FY*O or Duffy-null allele in these populations. We also applied ρ to investigate in greater detail a region on the 2q11.1 band of the human genome that has previously been identified as showing evidence of selection. This was done for a range of populations: for the European populations we incorporated a demographic history with a bottleneck corresponding to the putative out of Africa event. We were able to localise signals of selection to some specific regions and genes. Overall, we suggest that ρ will be a useful tool for identifying genomic regions that may be subject to natural selection."
https://openalex.org/W3144542670,"Oxidative damage promotes atherosclerosis. SOD2 is an important antioxidant enzyme. A case-control study and a meta-analysis were performed to assess the association of C47T polymorphism in SOD2 gene with premature, late-onset and overall coronary artery disease (CAD) risk. A hospital-based case-control study was con- ducted with 269 premature CAD cases, 278 late-onset CAD cases and 299 healthy controls. Polymerase chain reaction (PCR) and Pyrosequencing were used to detect the poly- morphism. Multinomial logistic regression model was per- formed to estimate odds ratio (OR) with 95% confidence intervals (CIs) and adjust potential confounders. A meta- analysis was performed using eight outcomes including our result. Fixed or random effect pooled measure was selected on the basis of homogeneity test among studies. Heteroge- neity among studies was evaluated using I 2 . Meta-regression was used to explore potential sources of between-study heterogeneity. Publication bias was estimated using Peters's linear regression test. In our case-control study, compared with the TT as the reference, the mutant genotype of CC ? TC was significantly associated with a reduced pre- mature CAD risk both in univariate (OR = 0.60, 95% CI = 0.41-0.87) and multivariate (OR = 0.59, 95% CI = 0.40-0.87) logistic regressions, but not with late-onset CAD risk. After excluding one article that deviated from Hardy-Weinberg equilibrium in controls, this meta-analysis showed a significant association of the C allele with reduced risk of CAD in dominant (FEM: OR = 0.69, 95% CI = 0.61-0.78), recessive (OR = 0.64, 95% CI = 0.50-0.82), and codominant (FEM: OR = 0.73, 95% CI = 0.65-0.80) models. Our study suggested that the mutant genotype of CC ? TC was significantly associated with a reduced CAD risk."
https://openalex.org/W3174753298,"Personalized medicine, also known as precision medicine, refers to a medical model of providing the best treatment plan for a patient according to his or her personal genomic information. The research and practice of personalized medicine have become a hot topic in current medical research, and predicting the response of cell lines to specific drugs is one of the core problems. Using computer algorithms to predict the responses of cell lines to drugs based on huge amounts of existing omics information is currently one focus of bioinformatics. A variety of predictive methods have been proposed. The paper introduces the baseline analysis data, surveys some classical prediction methods and models, and details on the application of matrix decomposition, heterozygous network and deep learning at the drug response prediction. At last, some existing problems and future development trend and prospects are discussed."
https://openalex.org/W939299167,"We propose methods to integrate data across several genomic platforms using a hierarchical Bayesian analysis framework that incorporates the biological relationships among the platforms to identify genes whose expression is related to clinical outcomes in cancer. This integrated approach combines information across all platforms, leading to increased statistical power in finding these predictive genes, and further provides mechanistic information about the manner in which the gene affects the outcome. We demonstrate the advantages of the shrinkage estimation used by this approach through a simulation, and finally, we apply our method to a Glioblastoma Multiforme dataset and identify several genes potentially associated with the patients’ survival. We find 12 positive prognostic markers associated with nine genes and 13 negative prognostic markers associated with nine genes."
https://openalex.org/W3004599988,"The application of machine learning to inference problems in biology is dominated by supervised learning problems of regression and classification, and unsupervised learning problems of clustering and variants of low-dimensional projections for visualization. A class of problems that have not gained much attention is detecting outliers in datasets, arising from reasons such as gross experimental, reporting or labelling errors. These could also be small parts of a dataset that are functionally distinct from the majority of a population. Outlier data are often identified by considering the probability density of normal data and comparing data likelihoods against some threshold. This classical approach suffers from the curse of dimensionality, which is a serious problem with omics data which are often found in very high dimensions. We develop an outlier detection method based on structured low-rank approximation methods. The objective function includes a regularizer based on neighbourhood information captured in the graph Laplacian. Results on publicly available genomic data show that our method robustly detects outliers whereas a density-based method fails even at moderate dimensions. Moreover, we show that our method has better clustering and visualization performance on the recovered low-dimensional projection when compared with popular dimensionality reduction techniques."
https://openalex.org/W3159406973,"Motivation: Driver (epi)genomic alterations underlie the positive selection of cancer subpopulations, which promotes drug resistance and relapse. Even though substantial heterogeneity is witnessed in most cancer types, mutation accumulation patterns can be regularly found and can be exploited to reconstruct predictive models of cancer evolution. Yet, available methods cannot infer logical formulas connecting events to represent alternative evolutionary routes or convergent evolution. Results: We introduce PMCE, an expressive framework that leverages mutational profiles from cross-sectional sequencing data to infer probabilistic graphical models of cancer evolution including arbitrary logical formulas, and which outperforms the state-of-the-art in terms of accuracy and robustness to noise, on simulations. The application of PMCE to 7866 samples from the TCGA database allows us to identify a highly significant correlation between the predicted evolutionary paths and the overall survival in 7 tumor types, proving that our approach can effectively stratify cancer patients in reliable risk groups. Availability: PMCE is freely available at https://github.com/BIMIB-DISCo/PMCE, in addition to the code to replicate all the analyses presented in the manuscript. Contacts: daniele.ramazzotti@unimib.it, alex.graudenzi@ibfm.cnr.it."
https://openalex.org/W2070930739,"The identification of drug-target interactions, or interactions between drug candidate compounds and target candidate proteins, is a crucial process in genomic drug discovery. In silico chemogenomic methods are recently recognized as a promising approach for genome-wide scale prediction of drug-target interactions, but the prediction performance depends heavily on the descriptors and similarity measures of drugs and proteins. In this paper, we investigated the performance of various descriptors and similarity measures of drugs and proteins for the drug-target interaction prediction using a chemogenomic approach. We compared the prediction accuracy of 18 chemical descriptors of drugs (e.g., ECFP, FCFP,E-state, CDK, KlekotaRoth, MACCS, PubChem, Dragon, KCF-S, and graph kernels) and 4 descriptors of proteins (e.g., amino acid composition, domain profile, local sequence similarity, and string kernel) on about one hundred thousand drug-target interactions. We examined the combinatorial effects of drug descriptors and protein descriptors using the same benchmark data under several experimental conditions. Large-scale experiments showed that our proposed KCF-S descriptor worked the best in terms of prediction accuracy. The comparative results are expected to be useful for selecting chemical descriptors in various pharmaceutical applications."
https://openalex.org/W2793000921,"Abstract   Identifying cancer-causing mutated driver genes from passenger mutations is crucial to enhance the development of cancer diagnostics and therapeutics, and many previous efforts have been undertaken to identify cancer driver genes from somatic mutation data of specific types of cancers. However, many driver genes are underestimated when the mutation data of only specific cancers are investigated, which complicates the understanding of tumorigenesis. According to recent studies, cancers of disparate organs have many shared genomic mutations, and some driver genes that are not highly frequently mutated in patients of one cancer type may display considerable mutation frequencies across patients of multiple cancer types. By taking into account both the similarities of mutation profiles of different cancer types and the information of gene interaction network, we propose a novel unsupervised learning model based on matrix tri-factorization by learning the similarities from pairwise constraints to detect driver genes from pan-cancer data. In the evaluation of known benchmarking genes, our model achieves better performance than those of the existing matrix factorization based methods which do not consider the pairwise similarities between cancers. Furthermore, the detection performance of our model is also largely increased (area under the precision-recall curve = 9.1% for Vogelstein genes) when compared with existing methods. Moreover, our model discovers some driver genes that have been reported in recent published studies, showing its potential for application in identifying driver gene candidates for further wet experimental verification."
https://openalex.org/W3185422236,"Chagas disease is an infection caused by the parasite Trypanosoma cruzi, endemic in Latino America. Leveraging the three-way admixture between Native American (AMR), European (EUR) and African (AFR) populations in Latin Americans, we aimed to better understand the genetic basis of Chagas disease by performing an admixture mapping study in a Colombian population. A two-stage study was conducted, and subjects were classified as seropositive and seronegative for T. cruzi. In stage 1, global and local ancestries were estimated using reference data from the 1000 Genomes Project (1KGP), and local ancestry associations were performed by logistic regression models. The AMR ancestry showed a protective association with Chagas disease within the major histocompatibility complex region [Odds ratio (OR) = 0.74, 95% confidence interval (CI) = 0.66-0.83, lowest P-value = 4.53 × 10-8]. The fine mapping assessment on imputed genotypes combining data from stage 1 and 2 from an independent Colombian cohort, revealed nominally associated variants in high linkage disequilibrium with the top signal (rs2032134, OR = 0.93, 95% CI = 0.90-0.97, P-value = 3.54 × 10-4) in the previously associated locus. To assess ancestry-specific adaptive signals, a selective sweep scan in an AMR reference population from 1KGP together with an in silico functional analysis highlighted the Tripartite Motif family and the human leukocyte antigen genes, with crucial role in the immune response against pathogens. Furthermore, these analyses emphasized the macrophages, neutrophils and eosinophils, as key players in the defense against T. cruzi. This first admixture mapping study in Chagas disease provided novel insights underlying the host immune response in the pathogenesis of this neglected disease."
https://openalex.org/W2792529702,"Emerging infectious diseases (EIDs), including West Nile virus, severe acute respiratory syndrome (SARS) and Lyme disease, have had a direct effect within Canada, while many more EIDs such as Zika, chikungunya and Ebola are a threat to Canadians while travelling. Over 75% of EIDs affecting humans are, or were originally, zoonoses (infectious diseases transmitted from animals to humans). There are two main ways by which infectious diseases can emerge: by changes in their geographical ranges and by adaptive emergence, a genetic change in a microorganism that results in it becoming capable of invading a new niche, often by jumping to a new host species such as humans. Diseases can appear to emerge simply because we become capable of detecting and diagnosing them. Management of EID events is a key role of public health globally and a considerable challenge for clinical care. Increasingly, emphasis is being placed on predicting EID occurrence to get ahead of the curve - that is, allowing health systems to be poised to respond to them, and public health to be ready to prevent them. Predictive models estimate where and when EIDs may occur and the levels of risk they pose. Evaluation of the internal and external drivers that trigger emergence events is increasingly considered in predicting EID events. Currently, global changes are driving increasing occurrence of EIDs, but our capacity to prevent and deal with them is also increasing. Web-based scanning and analysis methods are increasingly allowing us to detect EID outbreaks, modern genomics and bioinformatics are increasing our ability to identify their genetic and geographical origins, while developments in geomatics and earth observation will enable more real-time tracking of outbreaks. EIDs will, however, remain a key, global public health challenge in a globalized world where demographic, climatic, and other environmental changes are altering the interactions between hosts and pathogen in ways that increase spillover from animals to humans and global spread."
https://openalex.org/W1965962538,"With the advances in high-throughput DNA sequencing technologies, RNA-seq has rapidly emerged as a powerful tool for the quantitative analysis of gene expression and transcript variant discovery. In comparative experiments, differential expression analysis is commonly performed on RNA-seq data to identify genes/features that are differentially expressed between biological conditions. Most existing statistical methods for differential expression analysis are parametric and assume either Poisson distribution or negative binomial distribution on gene read counts. However, violation of distributional assumptions or a poor estimation of parameters often leads to unreliable results. In this paper, we introduce a new nonparametric approach called LFCseq that uses log fold changes as a differential expression test statistic. To test each gene for differential expression, LFCseq estimates a null probability distribution of count changes from a selected set of genes with similar expression strength. In contrast, the nonparametric NOISeq approach relies on a null distribution estimated from all genes within an experimental condition regardless of their expression levels. Through extensive simulation study and RNA-seq real data analysis, we demonstrate that the proposed approach could well rank the differentially expressed genes ahead of non-differentially expressed genes, thereby achieving a much improved overall performance for differential expression analysis."
https://openalex.org/W3213284092,"Congenital Zika syndrome (CZS) is characterized by a diverse group of congenital malformations induced by ZIKV infection during pregnancy. Type III interferons have been associated with placental immunity against ZIKV and restriction of vertical transmission in mice, and non-coding single-nucleotide polymorphisms (SNPs) on these genes are well known to influence susceptibility to other viral infections. However, their effect on ZIKV pathogenesis has not yet been explored. To investigate whether maternal non-coding SNPs at IFNL genes are associated with CZS, 52 women infected with ZIKV during pregnancy were enrolled in a case-control association study. A total of 28 women were classified as cases and 24 as controls based on the presence or absence of CZS in their infants, and seven Interferon-λ non-coding SNPs (rs12980275, rs8099917, rs4803217, rs4803219, rs8119886, rs368234815, rs12979860) were genotyped. The results of logistic regression analyses show an association between the G allele at rs8099917 and increased susceptibility to CZS under a log-additive model (adjustedOR = 2.80; 95%CI = 1.14-6.91; p = 0.02), after adjustment for trimester of infection and genetic ancestry. These results provide evidence of an association between Interferon-λ SNPs and CZS, suggesting rs8099917 as a promising candidate for further studies on larger cohorts."
https://openalex.org/W2980158339,"Background The development of inhibitors directed against coagulation factor VIII (FVIII) is a common and severe complication of hemophilia replacement therapy, occurring in up to one third of patients with severe hemophilia A (HA). Inhibitors impair efficacy of replacement therapy, rendering management of bleeds difficult and prophylaxis unfeasible. There is evidence that various genetic risk factors play an important role in inhibitor development; in particular, F8 mutation type. However, patients sharing the same mutation may have different inhibitor risk suggesting the presence of other genetic risk factors. Because most variants in the genome are rare and since variants within the protein-coding area (i.e. the exome) are expected to have a strong effect on phenotypes, we designed an exome sequencing study with the goal of assessing the role of rare, functional variants of the exome in inhibitor development.

Methods A total of 28 HA patients (8 pairs of related individuals and 12 unrelated subjects) underwent sequencing of the exome on Illumina HiSeq 2000 platforms following capture by hybridization on VCRome V2.1 liquid probes. Patients were selected among those followed at the Angelo Bianchi Bonomi Hemophilia and Thrombosis Center (Milan, Italy). Inclusion criteria were (a) diagnosis of severe HA, with plasmatic FVIII activity below 1%, and the presence of intron 22 or intron 1 inversion of F8 . Mapping of reads onto the human reference genome (hg19/NCBI build 37.1) was performed by BWA and variant calling by GATK. We restricted our analysis to functional variants (i.e. missense, nonsense, splice-site variants and coding indels) that are rare in Caucasian populations (i.e. with a minor allele frequency below 0.5% in the European Americans of the exome variant server). For association analysis, we carried out burden-testing association using (a) SKAT-O test, as well as gene-based association by (b) Fisher’s exact testing and (c) mixed-effects logistic regression analysis adjusted for familial clustering. The lists of top 100-genes and genes with p<0.05 identified with each approach were studied for their overlapping and enrichment for immunity genes (immunome knowledge base).

Results A total of 1.9 billion reads were generated to sequence the exome of 28 HA patients at an average coverage of 77X (range: 49-96X). Coverage was homogeneous, with an average of 95% (range: 93-96%) of the 43 Mb of target being covered by at least 10 high-quality reads. On average, patients had 695 (range: 569-838) rare, functional variants in their exome, with a total of 6654 genes having at least one variant of that type in at least one individual. Association analysis revealed a total of 252 genes associated with inhibitor development at p<0.05 with SKAT-O test, 45 with Fisher’s exact test and 19 with mixed-effects logistic regression. Genes associated with inhibitor development using different tests showed good overlapping, especially Fisher’s exact test and mixed-effects logistic regression (Figure). A total of 8 genes were associated with inhibitors using all three techniques (i.e. RHBG, CEACAM7, CTAGE6P, SEC22B, C5orf49, DAB1, SORL1, PKD1L1 ). These encode proteins involved in cell-adhesion, ammonium transportation, vesicle trafficking and endocytosis. The lists of associated genes showed slight (if any) enrichment for genes of the immune system using SKAT-O (odds ratio [OR]: 1.3; 95% confidence interval [CI]: 0.7-2.3) and mixed-effect logistic regression (OR: 2.6; 95% CI: 0.3-11.0), and no enrichment at Fisher’s exact test (OR: 1.0; 95% CI: 0.1-4.0).

![Figure][1] 

Figure 
Venn’s diagram of genes associated with inhibitors at p<0.05 using different tests.



Summary/Conclusions Our exome-sequencing analysis highlights genes at which rare, functional variants may be associated with the development of inhibitors in patients with HA.

Disclosures: Lotta: Bayer Health Care : Bayer Hemophilia Award 2012 - research funding Other. Peyvandi: Bayer Health Care: Bayer Hemophilia Award 2011 - research funding Other.

 [1]: pending:yes"
https://openalex.org/W2886630736,"Objective  The main objective in studying large-scale cancer omics is to identify molecular mechanisms of cancer and discover novel biomedical targets. This work not only discovers the cancer subtypes in genome scale data by using clustering and classification but also measures their accuracy.  Methods  Initially, candidate cancer subtypes are recognized by max-flow/min-cut graph clustering. Finally, prognosis-enhanced neural network classifier is proposed for classification. We analyzed the heterogeneity and identified the subtypes of glioblastoma multiforme, an aggressive adult brain tumor, from 215 samples with microRNA expression (12 042 genes). The samples were classified into 4 different classes such as mesenchymal, classical, proneural, and neural subtypes owing to mutations and gene expression. The results are measured using the metrics such as silhouette width, biological stability index, clustering accuracy, precision, recall, and f-measure.  Results  Max-flow/min-cut clustering produces higher clustering accuracy of 88.93% for 215 samples. The proposed prognosis-enhanced neural network classifier algorithm produces higher accuracy results of 89.2% for 215 samples efficiently.  Conclusion  From the experimental results, the proposed prognosis-enhanced neural network classifier is seen as an alternative, which is full of promise for cancer subtype prediction in genome scale data."
